finger-wave	n	rectal examination.
fingersmith	n	gynecologist.
fink	n	betrayer
fink	n	informant
finnish
finsterness	noun	darkness, hesterness,[from german finsternis]
fint	n	result
fir	n	pine
firapple	n	pineapple
firbuck	n	ibex
fire	n	conflagration
fire	n	flame
fire	n	inferno
fire	v	dismiss
fire	v	fascinate
fire	v	ignite
fire	v	juice up
fire	v	torch
fire up	v	instigate
fire-raiser firestarter	n	arsonist
fire-shoot	n	flame
firearm	gun,shooting-iron,thunder-box
fireawe	n	pyrophobia
firebarrow	n	volcano
fired	pp	dismissed,sacked,discharge from duty
firedamp	n	methane
firedog firegoat	n	andiron
firedskeerp rysting hereclad	n	armo(u)r
firedskeerphouse	n	armory
firefear	n	pyrophobia
firefell	n	volcano
firefod	n	fuel
firefowl	n	phoenix
firemadness	n	pyromania
firesetter	n	pyromaniac
fireshot	n	explosive
firespringer	n	explosive
fireswan	n	flamingo
firewater	n	intoxicating liquor
firewater	n	liquor
firewater	n	vodka
firewater wineghost	n	alcohol
fireworks	n	a shoot-out,gun play. ,bombast,an oratory display
fireworks	n	scene
firing line	n	the line from which soldiers fire their weapons at a target, especially the front line of troops in a battle. ,a row of shooters. 3.(idiomatic) the vanguard of an activity.
firkin	n	barrel
firmness	n	nerve
first	adj	initial
first	adj	original
first	adj	premier
first	adj	primary
first	adj	principle
first	n	prince
first orbird	n	protarchæopteryx
first run	n	premiere of a movie
firstbit	n	proton
firstbook	n	primer
firstling	n	original
firstmost	adj	original
firstness	n	pristine
firstroof	n	ceiling
firststuff	n	element
firtap	n	pinecone
firtapfolm	n	cycad
firth	n	estuary
firthery	n	forestry
firtree	n	pine
fish-farming	n	aquaculture
fishdye	n	purple
fishglass	n	aquarium
fishlore	n	icthyology
fistful	n	barrel
fistling fistglove want	n	mitten
fiststrike	v	punch
fisty	adj	angry, peevish, touchy.
fit	adj	able
fit	adj	adequate
fit	adj	competent
fit	adj	robust
fit	adj	suitable
fit	n	seizure
fit	n	tantrum
fit	v	agree
fit	v	align
fit	v	connect
fit	v	equip
fit	v	fashion
fit	v	join
fit	v	prepare
fit	v	qualify
fit	v	tailor
fit deve	adj	apt
fit forstell	v	adjust
fit to eat eatsome	adj	edible
fitful	adj/adv	intermittent(ly)
fitness	n	potential
fitting	adj	commensurate
fitting	adj	proper
fittings	n	furniture
fivedge	n	pentagon
fivelway	n	ocean
fivenook	n	pentagon
fivescore	n	century
fiveside	n	pentagon
fix	n	folly
fix	n	judgment
fix	v	arrange
fix	v	decide
fix	v	focus
fix	v	glue
fix	v	prepare
fix old french ednew	v	renovate
fixed	adj	immutable
fizzle	n	disaster
fizzle	v	fail
flaccid adj.	soft,weak,drooping,wilting	limber	wessex
flack	adj	calm
flack fellowship	n	feodalism
flackdwelling	n	bungalow
flackhood	n	egalitarianism
flag	n/vb	gesture
flag	v	decline
flag up	v	indicate
flag-waving haletheeding	n	nationalism
flag-waving landtrothenness	n	patriotism
flagellum	whip
flake out	v	faint
flake tool: gauge	n	level
flamingo	family phoenicopteridae	firefeather (greek calque),fireswan
flankbone	n	ilium
flard	n	nonsense,stupidity
flare up	v	erupt
flare-up	n	ebullition
flash	adj	temporary
flash	n	miracle
flash	n	moment
flash	v	scintillate
flashback withhauling	n	recurrence
flashlight	n	torch
flask	n	bottle
flat	adj	final
flat	adj	level
flat	adj	voiced
flat	n	apartment
flat	n	disk
flat-out	adj	complete
flat-out	adj	damn
flat-out bild-board	adj	perfect
flatboat	n	barge
flatcake	n	pizza
flathat	n	beret
flatpad	n	platform
flatstead	n	platform
flatways	adj	horizontal
flatwise	adj	horizontal
flaw	adj	immature
flaw	n	blemish
flaw	n	default
flaw	n	defect
flaw	n	deformity
flaw	n	malfunction
flaw	n	scar
flawless	adj	blemishless
flawless	adj	perfect
flax	n	flask
flaxcloth	n	linen
flaxen	adj	blond (germanic)
flaxseed	n	linseed
flay	v	chastise
flay	v	reproach
flay threap	v	excoriate
fleam	n	river,stream,watercourse,bourne,beck, stream,runnel,yea [oe: fleama]
fleard	n	folly
fleck	n	blemish
fleck	n	particle
fleckless furb	adj	blemishless
fledgeling	n	novice
fledgling	v	recruit
flee	v	disappear
flee	vb/n	escape
fleepod	n	escape pod
fleet	adj/n	navy
fleet	n	river,watercourse,often fast flowing,flood. ,a ship,ships collectively, stream,runnel,yea,bourne. [oe: fleot: to float.]
fleethelm	n	admiral
fleeting	adj	ephemeral
fleeting whilewendly	adj	transitory
fleetleader	n	admiral
fleetship	n	galleon
flemish byleid
flensburgh	n	flensburg
flesh creep	n	the shudders,shivers
flesh out	v	expound
flesh show	n	a striptease show, a revue featuring nude,semi-nude dancers
fleshbilth	n	avatar
fleshbirth	n	incarnation
flesheater	n	carnivore
flesheater	n	predator
fleshhomed	adj	incarnate
fleshlesseater	n	vegetarian
fleshly	adj	carnal
fleshmonger	n	butcher
flick quickie	n	movie
flicke	adj	false
flicker	v	dance
flickery	adj	uncertain
flight	vb/n	escape
flight-dretch	n	flight-hooligan
flightball	n	volleyball
flighty	n	absent-mindedness
flighty thought	n	fancy
flimsy	adj	gossamer
flinder	n	butterfly, [dutch: vlinder]
flinders	n	lepidoptera
fling	n	affair
fling	n	attempt
fling off/away	vb/n	reject
flint-hearted	adj	callous
flintstuff	n	silicon
flip-flop	n	reverse/reversal
flit	n	dispute,quarrel
flitcraft	n	logic
flitcraftly	adj	logical
flite	n	altercation
flite	n	brawl
flite	v	argue
flite	v	contend (argue)
flite	v	dispute,quarrel
flite rake	n	argument
flitfulness	n	litigousness
flitter-mouse	n	vespertilines
floater	n	vagrant
floatmark	n	buoy
flock	n	group
flock	n	multitude
flog	v	lambaste
flogh	n	wickedness,treachery
flood	n	deluge
flood	v	inundate
flood estuary: fleet flood	n	river
floorcloth	n	carpet
flop	v	fail
floruit	n.	lifetime,born days	born days	cheshire
flounder	suborder pleuronectoidei	flukeflukefish (to differentiate from a flukeworm)
flout	v	defy
flow	?fleetway	n	river course
flow	n	energy
flow	n	river
flow	v	circulate
flow of time timeflow	n	passage of time
flow thickly	adv phr	profusely
flow umfaring	n	circulation
flowbore	n	current
flowing	adj	fluent
flowing outierning pl: outiernyga	n	flux
flowing,frosted outplay	n	lcd
flowingly	n	naturally
flowsome	adj	liquid
flowstuff	n	fluorine
flowstuff	n	liquid
flowy	adj	liquid
fluff	n	lapse
flugelhorn
flunk trock	v	fail
fluorine	9	blendmote	reactive element used in alloys
flush	adj	robust
flush	adj	vital
flush	n	dynamic
flute	whistlehorn
flutter	n	adventure
flutter	n/vb	wager
flutter frike tumb	v	dance
fluviology	flowlore
flyer	n	brochure
flyer	n	pamphlet
flyer loftman	n	aviator
flyspeck	n	particle
flytail feyling	n	coward
foam	v	boil
foaming	adj	infuriate
foamstone	n	pumice
fodder	n	pabulum
fodder	v	nourish
foe	n	adversary
foe	n	enemy
foe witherling	n	antagonist
foe-fighting	n	feud
foehood	n	hostility
foesome	adj	hostile
foesome	adj	inimical
fogbow	n	a white arc,circle,similar to a rainbow,which can appear in the sky in foggy conditions as sunlight passes through small airborne water droplets, []
fogmonth	n	november
fold	n	earth,terra firma, [oe folde]
fold	v	to cease,to close,to show,do no more,to quit
fold reveship	n	county
folder	n	pamphlet
folivora	sloths
folk
folk	adj	civil
folk	n	humanity
folk	n	multitude
folk	n	nation
folk	n	people
folk	n	pop (music)
folk	n	population
folk	n	society
folk leader	n	governor
folk outline	n	demograph
folk song strollsong	n	ballad
folkcast	n	plebiscite
folkcraft	(pop art)
folkdom	n	a land that is wielded by its folk ("republic" in english), as gainstanding to a kingdom,which is wielded by a king/queen,,has a king/queen as its head, republic,gemaenewealth [neologism,somewhat based on ð oe léodscearu,from folk "people" + -dom (suffix denoting realm,state of being)]
folkesmoot shiremoot	n	county council
folkforsaming folkgathering	n	populus assembly
folkfrain	n	plebiscite
folkfree	uninhabited	folcfrig
folkful	adj	populous
folkhalf shifter	n	transsexual
folkhalf switcher kinswitcher	n	transsexual
folkish	adj	popular
folkish	adj	völkisch
folkish	of the people,secular	folcisc
folkken folklore	n	ethnologie
folkken,folklore	n	ethnologie
folkland	common land	folcland
folkland	n	country
folklatish
folklaw	n	civil law
folklore	n	culture
folklore	n	homily
folklore	n	mythology
folklore	n	tradition
folkly	(popular/pop)
folkly	adj	popular
folkly	public,popular,populous	folclic
folkmoot	n	county council
folkrich	adj	populous
folkright	human/common right,generally accepted	folcriht
folks
folks	n	clan
folks mays	n	parents
folksanswer	n	plebiscite
folksanswer	n	referendum
folksay	n	proverb
folksay folkspoll	n	plebiscite
folkscoring	n	census
folkship	n	democracy
folkship	n	nation,people
folkship folcscipe)	n	nation
folkship folcscipe)	n	society
folkshire	n	province
folksinger	n	minstrel
folkslaughter	n	genocide
folksmight	n	a system of government in which the people make the decisions, democracy [calque on democracy  gk demokratia,literally demos 'people,folk' + kratos 'might,strength']
folksong	n	anthem
folkspoll	n	referendum
folksstevening	n	plebiscite
folksstevening	n	referendum
folkstead	n	nation
folkstead	n	society
folkstock	n	ethnic group
folktale	n	legend
folkthing ledeward	n	parliament
folktung landspeech	n	dialect
folktung,landspeech	n	dialect
folkwain	n	bus
folkward	n	militia
folkway	adj	custom
folkway	n	pattern
folkways	n	tradition
folkwield	n	communism
folkwit	n	senator
folkword	n	idiom
folkwording	n	idiom
follow	n	episode
follow	v	adhere
follow	v	adopt
follow	v	ensue
follow	v	obey
follow	v	observe
follow	v	pursue
follow a new path: tread	v	pursue
follow beglide	v	accompany
follow,beglide	v	accompany
follower	n	adherent
followership	n	ability and willingness to follow a leader
following	adj	according to
following	n	pursuit
folm	n	hand, [oe folm]
folmtree	n	palmtree
fond	adj	favourite
fondle	v	caress
fondness	n	affection
fondness	n	penchant
fondness tung	n	taste (sense)
food hall	n	cafeteria
food of thought	n	pabulum
foodboard	n	buffet
foodline	n	diet
foot	adj	pedal
foot	n	base
footfarer	n	pedestrian
footfolm	n	sole (foot)
footgoer	n	pedestrian
foothold	n	base
footing	n	base
footing	n	basis
footing	n	scene
footkey	n	pedal
footlast	n	footprint
footmark footspoor	n	footprint
footpath	n	pavement
footpath extract: plucking	n	passage
footstone	n	pedestal
footway	n	passage
fop	n	beau
fop	v	deceive
for	conj	because
for bisen	n	example (for)
for byspel	n	example (for)
for delivery: bestell arrange: fade	v	order
for eke	adv	ad infinitum
for fear that	conj	in case
for nothing	phr	vain,in
for showing	n	example (for)
for-	adj/adv	very
for-than forwhy because	conj	because
for-the	conj	because
for-why	conj	because
foranned rix of vinland redland ethels informal	n	united states of america
foraye	v	affirm
forbear	v	abstain (from)
forbear	v	refrain
forbear asake	v	refuse
forbear offlean	v	decline (not accept)
forbear,offlean	v	decline (not accept)
forbearing	n	abstinence
forbearing thild moodthwearness	n	patience
forbearing thildy	adj	patient
forben	n	prayer
forberrow	ensure
forbetter	vb/n	reform
forbetterer	n	reformer
forbid	v	bar
forbid	v	interdict
forbid	v	prevent
forbid	v	prohibit
forbid	v	proscribe
forbid	v	refuse
forbidding	adj	strict
forbind	v	combine
forbind	v	to bind up, [oe forbindan]
forblad	adj	covered in blood,murderous rage, [c.f. 'forswat,' 'for'+'blead']
forblending	n	emulsion
forblow	v	blow,toss about, puff up,inflate, inflate [me [forblowen][1],oe forblāwan]
forbone stonelaves adj: stonelave	n/adj	fossil
forbow	decline	(turn down)	forbugan
forbow	v	decline, [oe forbugan]
forbuilding	encouragement	forbylding
forbus	n	example, model,template,archetypte [from oe forebysen]
forcarve	v	amputate
force	craft (@oe cræft "power,might," cf. dan./norw./swed. kraft,du. kracht,nhg kraft),clout
forcleaving	n	fragmentation
forcome	v	prevent
forcouth	adj	perverse
forcouth	notorious,despicable	forcuð
ford sound	n	channel
fordealing	n	allotment
fordeem	prejudice,prematurely deem	fordeman
fordeem	v	condemn
fordeemer	accuser	fordemend
fordim	to obscure	fordimman
fordo	destroy,spoil,ruin	fordon
fordo	v	annul
fordo	v	destroy
fordone	adj	exhausted
fordrive thring	v	compel
fordwilm	v	confound, [oe]
fordwine	v	decline
fordwine	v	decrease
fordwine	v	vanish,disappear, dwindle [oe fordwinan]
fore	n	anterior
fore	n	front
fore smack	v	sample
fore-	pfx	ex–
fore-	pfx	pre-
fore-elder	n	progenitor
fore-wit	n	foresight., prudence [oe. forewitan]
foreathily	adv	very easily,facilely, easily,smoothly,deftly [oe: fore,an augmentative,strengthing of the meaning & eaðe: eathly,easily.]
forebear	n	precursor
forebear	n	predecessor
forebear	n	progenitor
forebear forefather elder	n	ancestor
forebeeld,beeld,showing	n	example
forebeing	n	model
forebeing	n	preëxistence
forebird	n	dinosaur
forebode forspeak	v	promise
foreboding	adj	portentous
foreboding	n	apprehension
foreboding	n	precognition
foreboding	n	premonition
forebody	thorax,chest	foranbodig
forebone	n	frontal bone
forebook	n	prequel
forebook pl: forebeek	n	itinerary
foreburrow	n	vestibule
forebusy	to preoccupy	forebisegian
forebusy	v	preoccupy
forecare	n	precaution
forecast	n	prediction
forecast	v	predict
forechoose	prefere	foreceosan
forechoose	v	prefer
forechoosing	n	preference
foreclose	v	preclude
forecome	to block,prevent move/ action,prevent	forecuman
forecome	v	avert
forecome	v	avoid
forecome	v	prevent
forecwethe	v	predict
foredeal	n	advantage
foredeem	n/adj	prejudice(al)
foredeem	v	prejudge
foredo	v	remove
foredoom	n	destiny
foredoom	v	destine
foredoom	v	predetermine
foredraught	n	program
foredrawn
foredure	n	vestibule
forefastening	n	prefix
forefather	n	progenitor
forefather foreling	n	predecessor
forefeeler	n	face
forefeeling	n	premonition
forefeeling	n	presentiment
forefighter	n	a soldier,warrior,champion., fighter,fighting-man,harman,knight. [oe. fore: at the front & feohtan: fighting.]
forefighter	n	cadet
foreflood	adj	antediluvian
foreflyer	n	pilot
forefollow	n	prequel
foregang	n	proceeding
foregang	n	process
foregang	precede	foregangan
foregearing	n	preparation
foregearing	preparation	foregearwung
foregiveness	n	indulgence
forego mishold	v	disclaim
forego,mishold	v	disclaim
forego,withhold	v	abstain (from)
foregoer	n	explorer
foregoer	predecessor	foregenga
foregoing	adj	anterior
foregoing	adj	previous
foregoing	n	antecedence
foregoing	n	proceeding
foregowithhold	v	abstain (from)
foreground	vb/n	illuminate
foreguess	v	assume
foreguess	v	presume
forehanded	adj	prescient
forehead	n	facade
forehinder let	v	prevent
forehold	adj	reserve
forehouse	porch	forehus
foreigner	n.	outlander,come-over,wanderer	come-over	anglo-manx
forekern	n	prokaryote
forekind	n	ancestors,predecessors,progenitors, forefathers,forebears,fore-elders,erekin. [oe: fore: ancient,before & cynn: kind.]
foreknowledge	n	precognition
foreknowledge,farsightedness	n	prescience
foreland	n	peninsula
foreland	n	promontary
forelast	adj	penultimate
forelay	n	template
forelderlore	n	genealogy
forelie	model
forelie	v	exist
forelike	n	proclivity
forelofter	n	carburator
forelook	 (preview)
forelook	preview	foreloc
forelook	vb/n	preview
forelornness	v	perdition
forelove towardbend	n	proclivity
foreman	n	boss
foreman besteerer	n	manager
foremany	adj/adv	very
foremonth afteryulemonth	n	january
foremost	adj	essential
foremost	adj	important
foremost	adj	premier
foremost	adj	primary
foremost	adj	principle
foremost elderdomly	adj	preëminent
foremost letter :greatbookstave	n/adj	capital
foremostness	n	primacy
foremother	n	grandmother
forename	n	pronoun
forend	v	abolish
foreneed	n	prerequisite
forenglish	anglicize
forenunner	n	founder
forenut	n	prokaryote
foreord	n	suburb
foreorfowl	n	protarchæopteryx
forepeek	vb/n	preview
foreput	n	preposition
forereader	n	radar
forereadied	adj	prepared
foreready	v	prepare
forerun	v	portend
forerun	v	precede
forerunner	n	explorer
forerunner	n	precursor
forerunner	n	predecessor
forerunner	n	progenitor
forerunnerfore-elder foremother foreolder	n	ancestor
foresay	proclaim	foresecgan
foresay	v	predict
foresayer	n	prophet
foresee	v	anticipate
foresee	v	predict
foresee	v	prophesy
foresee mindsee	v	envision
foresee ween	v	expect
foresee,mindsee	v	envision
foreseeing	adj	prescient
foreset	propose	forsettan
foresetness	n	preposition
foresetness	proposition	foresetnes
foreshadow	v	portend
foreshadow	v	prefigure
foreshadow	v	to presage,,suggest something in advance, [oed]
foreshadowing	n	omen
foreshieldness	protection	forescieldnes
foreship	n	prow
foreshorten	v	curtail
foreshorten	v	to abreviate, [neolism: fore + shorten]
foreshow	v	predict
foreshow	v	prefigure
foreshow	vb/n	preview
foreshowing	a preview	foresceawung
foreshowing	n	prediction
foreshowing	vb/n	preview
foreside	n	anterior
foreside	n	facade
foreside	n	front
foreside anatomy:	leer neb	n	face
foresight	n	prediction
foresight	n	prophesy
foresighted	adj	visionary
foresightful rede hedging hyesnotter redesnotter searthinkle shedwise smighful wisefast yarewittle	adj	sagacious
foresitter	n'"	president
foreskin	n	prepuce
foreskull	n	frontal bone
forespell	n	preamble
forest	n.	wood,shaw	shaw,thrift	essex
forestall	v	avert
forestall	v	delay
forestall	v	postpone
forestall	v	preclude
forestall	v	prevent
forestall	v	to prolong,draw out, [neolism: fore + stall]
forestand	block,prevent	forestandan
